DataMonth,DMISID,QuestionNum,Value1,Value2,Flag,,
9/1/2022,0014,C.12.a.4,,,,,
9/1/2022,0014,C.12.a.5,,,,,
9/1/2022,0014,C.12.a.6,,,,,
9/1/2022,0014,C.12.a.7,,,,,
9/1/2022,0014,C.12.a.8,,,,,
9/1/2022,0014,C.12.a.9,,,,,
9/1/2022,0014,C.12.b,,,,,
9/1/2022,0014,C.3.a,Y,,,,
9/1/2022,0014,C.3.b,,,,,
9/1/2022,0014,C.3.c,,,,,
9/1/2022,0014,C.3.d,,,,,
9/1/2022,0014,C.9.a,,,,,
9/1/2022,0014,C.9.b,366,,Remove,,
9/1/2022,0014,C.9.c,3896,,Remove,,
9/1/2022,0014,C.9.d,,947,Remove,,
9/1/2022,0014,E.1.a.1,,,,,
9/1/2022,0014,E.1.a.2,,,,,
9/1/2022,0014,E.1.a.3,,,,,
9/1/2022,0014,E.1.a.4,,,,,
9/1/2022,0014,E.1.a.5,,,,,
9/1/2022,0014,E.1.a.6,,,,,
9/1/2022,0014,E.1.a.7,,,,,
9/1/2022,0014,E.1.a.8,17,,,,
9/1/2022,0014,E.1.b.1,,,,,
9/1/2022,0014,E.1.b.2,,,,,
9/1/2022,0014,E.1.b.3,,,,,
9/1/2022,0014,E.1.b.4,,,,,
9/1/2022,0014,E.1.b.5,,,,,
9/1/2022,0014,E.1.b.6,,,,,
9/1/2022,0014,E.1.b.7,,,,,
9/1/2022,0014,E.1.b.8,105,,,,
9/1/2022,0015,B.1.a,,,,,
9/1/2022,0015,B.1.b,,,,,
9/1/2022,0015,B.1.c,,,,,
9/1/2022,0015,B.4.e,,,,,
9/1/2022,0015,B.5.a,,,,,
9/1/2022,0015,B.5.b,,,,,
9/1/2022,0015,B.5.d,,,,,
9/1/2022,0015,B.8.b,,,,,
9/1/2022,0015,C.1.e,681,736,,,
9/1/2022,0015,C.1.f,722,722,,,
9/1/2022,0015,C.11.a,,,,,
9/1/2022,0015,C.11.a.1,,,,,
9/1/2022,0015,C.11.a.10,,,,,
9/1/2022,0015,C.11.a.11,,,,,
9/1/2022,0015,C.11.a.12,,,,,
9/1/2022,0015,C.11.a.2,,,,,
9/1/2022,0015,C.11.a.3,,,,,
9/1/2022,0015,C.11.a.4,,,,,
9/1/2022,0015,C.11.a.5,,,,,
9/1/2022,0015,C.11.a.6,,,,,
9/1/2022,0015,C.11.a.7,,,,,
9/1/2022,0015,C.11.a.8,,,,,
9/1/2022,0015,C.11.a.9,,,,,
9/1/2022,0015,C.11.b,,,,,
9/1/2022,0015,C.11.b.1,,,,,
9/1/2022,0015,C.11.b.2,,,,,
9/1/2022,0015,C.12.a,,,,,
9/1/2022,0015,C.12.a.1,,,,,
9/1/2022,0015,C.12.a.10,,,,,
9/1/2022,0015,C.12.a.11,,,,,
9/1/2022,0015,C.12.a.12,,,,,
9/1/2022,0015,C.12.a.2,,,,,
9/1/2022,0015,C.12.a.3,,,,,
9/1/2022,0015,C.12.a.4,,,,,
9/1/2022,0015,C.12.a.5,,,,,
9/1/2022,0015,C.12.a.6,,,,,
9/1/2022,0015,C.12.a.7,,,,,
9/1/2022,0015,C.12.a.8,,,,,
9/1/2022,0015,C.12.a.9,,,,,
9/1/2022,0015,C.12.b,,,,,
9/1/2022,0015,C.3.a,Y,,,,
9/1/2022,0015,C.3.b,,,,,
9/1/2022,0015,C.3.c,,,,,
9/1/2022,0015,C.3.d,,,,,
9/1/2022,0015,C.9.a,,,,,
9/1/2022,0015,C.9.b,,,,,
9/1/2022,0015,C.9.c,752,,Remove,,
9/1/2022,0015,C.9.d,,,,,
9/1/2022,0015,E.1.a.1,,,,,
9/1/2022,0015,E.1.a.2,,,,,
9/1/2022,0015,E.1.a.3,,,,,
9/1/2022,0015,E.1.a.4,,,,,
9/1/2022,0015,E.1.a.5,,,,,
9/1/2022,0015,E.1.a.6,,,,,
9/1/2022,0015,E.1.a.7,,,,,
9/1/2022,0015,E.1.a.8,,,,,
9/1/2022,0015,E.1.b.1,1,,,,
9/1/2022,0015,E.1.b.2,,,,,
9/1/2022,0015,E.1.b.3,,,,,
9/1/2022,0015,E.1.b.4,,,,,
9/1/2022,0015,E.1.b.5,,,,,
9/1/2022,0015,E.1.b.6,,,,,
9/1/2022,0015,E.1.b.7,,,,,
9/1/2022,0015,E.1.b.8,14,,,,
9/1/2022,0018,B.1.a,,,,,
9/1/2022,0018,B.1.b,,,,,
9/1/2022,0018,B.1.c,,,,,
9/1/2022,0018,B.4.e,,,,,
9/1/2022,0018,B.5.a,,,,,
9/1/2022,0018,B.5.b,,,,,
9/1/2022,0018,B.5.d,,,,,
9/1/2022,0018,B.8.b,5,,,,
9/1/2022,0018,C.1.e,479,566,,,
9/1/2022,0018,C.1.f,500,565,,,
9/1/2022,0018,C.11.a,,,,,
9/1/2022,0018,C.11.a.1,,,,,
9/1/2022,0018,C.11.a.10,,,,,
9/1/2022,0018,C.11.a.11,,,,,
9/1/2022,0018,C.11.a.12,,,,,
9/1/2022,0018,C.11.a.2,,,,,
9/1/2022,0018,C.11.a.3,,,,,
9/1/2022,0018,C.11.a.4,,,,,
9/1/2022,0018,C.11.a.5,,,,,
9/1/2022,0018,C.11.a.6,,,,,
9/1/2022,0018,C.11.a.7,,,,,
9/1/2022,0018,C.11.a.8,,,,,
9/1/2022,0018,C.11.a.9,,,,,
9/1/2022,0018,C.11.b,,,,,
9/1/2022,0018,C.11.b.1,,,,,
9/1/2022,0018,C.11.b.2,,,,,
9/1/2022,0018,C.12.a,,,,,
9/1/2022,0018,C.12.a.1,,,,,
9/1/2022,0018,C.12.a.10,,,,,
9/1/2022,0018,C.12.a.11,,,,,
9/1/2022,0018,C.12.a.12,,,,,
9/1/2022,0018,C.12.a.2,,,,,
9/1/2022,0018,C.12.a.3,,,,,
9/1/2022,0018,C.12.a.4,,,,,
9/1/2022,0018,C.12.a.5,,,,,
9/1/2022,0018,C.12.a.6,,,,,
9/1/2022,0018,C.12.a.7,,,,,
9/1/2022,0018,C.12.a.8,,,,,
9/1/2022,0018,C.12.a.9,,,,,
9/1/2022,0018,C.12.b,,,,,
9/1/2022,0018,C.3.a,Y,,,,
9/1/2022,0018,C.3.b,,,,,
9/1/2022,0018,C.3.c,,,,,
9/1/2022,0018,C.3.d,,,,,
9/1/2022,0018,C.9.a,,,,,
9/1/2022,0018,C.9.b,,,,,
9/1/2022,0018,C.9.c,520,,Remove,,
9/1/2022,0018,C.9.d,,,,,
9/1/2022,0018,E.1.a.1,,,,,
9/1/2022,0018,E.1.a.2,,,,,
9/1/2022,0018,E.1.a.3,,,,,
9/1/2022,0018,E.1.a.4,,,,,
9/1/2022,0018,E.1.a.5,,,,,
9/1/2022,0018,E.1.a.6,,,,,
9/1/2022,0018,E.1.a.7,,,,,
9/1/2022,0018,E.1.a.8,1,,,,
9/1/2022,0018,E.1.b.1,,,,,
9/1/2022,0018,E.1.b.2,2,,,,
9/1/2022,0018,E.1.b.3,,,,,
9/1/2022,0018,E.1.b.4,,,,,
9/1/2022,0018,E.1.b.5,,,,,
9/1/2022,0018,E.1.b.6,,,,,
9/1/2022,0018,E.1.b.7,,,,,
9/1/2022,0018,E.1.b.8,41,,,,
9/1/2022,0019,B.1.a,,,,,
9/1/2022,0019,B.1.b,,,,,
9/1/2022,0019,B.1.c,,,,,
9/1/2022,0019,B.4.e,,,,,
9/1/2022,0019,B.5.a,,,,,
9/1/2022,0019,B.5.b,,,,,
9/1/2022,0019,B.5.d,,,,,
9/1/2022,0019,B.8.b,,,,,
9/1/2022,0019,C.1.e,664,677,,,
9/1/2022,0019,C.1.f,673,675,,,
9/1/2022,0019,C.11.a,,,,,
9/1/2022,0019,C.11.a.1,,,,,
9/1/2022,0019,C.11.a.10,,,,,
9/1/2022,0019,C.11.a.11,,,,,
9/1/2022,0019,C.11.a.12,,,,,
9/1/2022,0019,C.11.a.2,,,,,
9/1/2022,0019,C.11.a.3,,,,,
9/1/2022,0019,C.11.a.4,,,,,
9/1/2022,0019,C.11.a.5,,,,,
9/1/2022,0019,C.11.a.6,,,,,
9/1/2022,0019,C.11.a.7,,,,,
9/1/2022,0019,C.11.a.8,,,,,
9/1/2022,0019,C.11.a.9,,,,,
9/1/2022,0019,C.11.b,,,,,
9/1/2022,0019,C.11.b.1,,,,,
9/1/2022,0019,C.11.b.2,,,,,
9/1/2022,0019,C.12.a,,,,,
9/1/2022,0019,C.12.a.1,,,,,
9/1/2022,0019,C.12.a.10,,,,,
9/1/2022,0019,C.12.a.11,,,,,
9/1/2022,0019,C.12.a.12,,,,,
9/1/2022,0019,C.12.a.2,,,,,
9/1/2022,0019,C.12.a.3,,,,,
9/1/2022,0019,C.12.a.4,,,,,
9/1/2022,0019,C.12.a.5,,,,,
9/1/2022,0019,C.12.a.6,,,,,
9/1/2022,0019,C.12.a.7,,,,,
9/1/2022,0019,C.12.a.8,,,,,
9/1/2022,0019,C.12.a.9,,,,,
9/1/2022,0019,C.12.b,,,,,
9/1/2022,0019,C.3.a,N,,,,
9/1/2022,0019,C.3.b,,,,,
9/1/2022,0019,C.3.c,,,,,
9/1/2022,0019,C.3.d,,,,,
9/1/2022,0019,C.9.a,,,,,
9/1/2022,0019,C.9.b,,,,,
9/1/2022,0019,C.9.c,,,,,
9/1/2022,0019,C.9.d,,,,,
9/1/2022,0019,E.1.a.1,,,,,
9/1/2022,0019,E.1.a.2,,,,,
9/1/2022,0019,E.1.a.3,,,,,
9/1/2022,0019,E.1.a.4,,,,,
9/1/2022,0019,E.1.a.5,,,,,
9/1/2022,0019,E.1.a.6,,,,,
9/1/2022,0019,E.1.a.7,,,,,
9/1/2022,0019,E.1.a.8,2,,,,
9/1/2022,0019,E.1.b.1,,,,,
9/1/2022,0019,E.1.b.2,,,,,
9/1/2022,0019,E.1.b.3,1,,,,
9/1/2022,0019,E.1.b.4,,,,,
9/1/2022,0019,E.1.b.5,,,,,
9/1/2022,0019,E.1.b.6,,,,,
9/1/2022,0019,E.1.b.7,,,,,
9/1/2022,0019,E.1.b.8,16,,,,
9/1/2022,0024,B.1.a,,,,,
9/1/2022,0024,B.1.b,,,,,
9/1/2022,0024,B.1.c,,,,,
9/1/2022,0024,B.4.e,,,,,
9/1/2022,0024,B.5.a,,,,,
9/1/2022,0024,B.5.b,,,,,
9/1/2022,0024,B.5.d,,,,,
9/1/2022,0024,B.8.b,164,,,,
9/1/2022,0024,C.1.e,4503,7139,,,
9/1/2022,0024,C.1.f,5610,7088,,,
9/1/2022,0024,C.11.a,,,,,
9/1/2022,0024,C.11.a.1,,,,,
9/1/2022,0024,C.11.a.10,,,,,
9/1/2022,0024,C.11.a.11,,,,,
9/1/2022,0024,C.11.a.12,,,,,
9/1/2022,0024,C.11.a.2,,,,,
9/1/2022,0024,C.11.a.3,,,,,
9/1/2022,0024,C.11.a.4,,,,,
9/1/2022,0024,C.11.a.5,,,,,
9/1/2022,0024,C.11.a.6,,,,,
9/1/2022,0024,C.11.a.7,,,,,
9/1/2022,0024,C.11.a.8,,,,,
9/1/2022,0024,C.11.a.9,,,,,
9/1/2022,0024,C.11.b,,,,,
9/1/2022,0024,C.11.b.1,,,,,
9/1/2022,0024,C.11.b.2,,,,,
9/1/2022,0024,C.12.a,,,,,
9/1/2022,0024,C.12.a.1,,,,,
9/1/2022,0024,C.12.a.10,,,,,
9/1/2022,0024,C.12.a.11,,,,,
9/1/2022,0024,C.12.a.12,,,,,
9/1/2022,0024,C.12.a.2,,,,,
9/1/2022,0024,C.12.a.3,,,,,
9/1/2022,0024,C.12.a.4,,,,,
9/1/2022,0024,C.12.a.5,,,,,
9/1/2022,0024,C.12.a.6,,,,,
9/1/2022,0024,C.12.a.7,,,,,
9/1/2022,0024,C.12.a.8,,,,,
9/1/2022,0024,C.12.a.9,,,,,
9/1/2022,0024,C.12.b,,,,,
9/1/2022,0024,C.3.a,Y,,,,
9/1/2022,0024,C.3.b,,,,,
9/1/2022,0024,C.3.c,,,,,
9/1/2022,0024,C.3.d,,,,,
9/1/2022,0024,C.9.a,,,,,
9/1/2022,0024,C.9.b,477,,Remove,,
9/1/2022,0024,C.9.c,7702,,Remove,,
9/1/2022,0024,C.9.d,,942,Remove,,
9/1/2022,0024,E.1.a.1,,,,,
9/1/2022,0024,E.1.a.2,1,,,,
9/1/2022,0024,E.1.a.3,1,,,,
9/1/2022,0024,E.1.a.4,,,,,
9/1/2022,0024,E.1.a.5,,,,,
9/1/2022,0024,E.1.a.6,,,,,
9/1/2022,0024,E.1.a.7,1,,,,
9/1/2022,0024,E.1.a.8,27,,,,
9/1/2022,0024,E.1.b.1,,,,,
9/1/2022,0024,E.1.b.2,11,,,,
9/1/2022,0024,E.1.b.3,1,,,,
9/1/2022,0024,E.1.b.4,1,,,,
9/1/2022,0024,E.1.b.5,,,,,
9/1/2022,0024,E.1.b.6,,,,,
9/1/2022,0024,E.1.b.7,2,,,,
9/1/2022,0024,E.1.b.8,200,,,,
9/1/2022,0028,B.1.a,,,,,
9/1/2022,0028,B.1.b,,,,,
9/1/2022,0028,B.1.c,,,,,
9/1/2022,0028,B.4.e,,,,,
9/1/2022,0028,B.5.a,,,,,
9/1/2022,0028,B.5.b,,,,,
9/1/2022,0028,B.5.d,,,,,
9/1/2022,0028,B.8.b,,,,,
9/1/2022,0028,C.1.e,1076,1513,,,
9/1/2022,0028,C.1.f,1218,1464,,,
9/1/2022,0028,C.11.a,,,,,
9/1/2022,0028,C.11.a.1,,,,,
9/1/2022,0028,C.11.a.10,,,,,
9/1/2022,0028,C.11.a.11,,,,,
9/1/2022,0028,C.11.a.12,,,,,
9/1/2022,0028,C.11.a.2,,,,,
9/1/2022,0028,C.11.a.3,,,,,
9/1/2022,0028,C.11.a.4,,,,,
9/1/2022,0028,C.11.a.5,,,,,
9/1/2022,0028,C.11.a.6,,,,,
9/1/2022,0028,C.11.a.7,,,,,
9/1/2022,0028,C.11.a.8,,,,,
9/1/2022,0028,C.11.a.9,,,,,
9/1/2022,0028,C.11.b,,,,,
9/1/2022,0028,C.11.b.1,,,,,
9/1/2022,0028,C.11.b.2,,,,,
9/1/2022,0028,C.12.a,,,,,
9/1/2022,0028,C.12.a.1,,,,,
9/1/2022,0028,C.12.a.10,,,,,
9/1/2022,0028,C.12.a.11,,,,,
9/1/2022,0028,C.12.a.12,,,,,
9/1/2022,0028,C.12.a.2,,,,,
9/1/2022,0028,C.12.a.3,,,,,
9/1/2022,0028,C.12.a.4,,,,,
9/1/2022,0028,C.12.a.5,,,,,
9/1/2022,0028,C.12.a.6,,,,,
9/1/2022,0028,C.12.a.7,,,,,
9/1/2022,0028,C.12.a.8,,,,,
9/1/2022,0028,C.12.a.9,,,,,
9/1/2022,0028,C.12.b,,,,,
9/1/2022,0028,C.3.a,N,,,,
9/1/2022,0028,C.3.b,,,,,
9/1/2022,0028,C.3.c,,,,,
9/1/2022,0028,C.3.d,,,,,
9/1/2022,0028,C.9.a,,,,,
9/1/2022,0028,C.9.b,,,,,
9/1/2022,0028,C.9.c,,,,,
9/1/2022,0028,C.9.d,,,,,
9/1/2022,0028,E.1.a.1,,,,,
9/1/2022,0028,E.1.a.2,,,,,
9/1/2022,0028,E.1.a.3,,,,,
9/1/2022,0028,E.1.a.4,,,,,
9/1/2022,0028,E.1.a.5,,,,,
9/1/2022,0028,E.1.a.6,,,,,
9/1/2022,0028,E.1.a.7,,,,,
9/1/2022,0028,E.1.a.8,8,,,,
9/1/2022,0028,E.1.b.1,,,,,
9/1/2022,0028,E.1.b.2,,,,,
9/1/2022,0028,E.1.b.3,,,,,
9/1/2022,0028,E.1.b.4,1,,,,
9/1/2022,0028,E.1.b.5,,,,,
9/1/2022,0028,E.1.b.6,,,,,
9/1/2022,0028,E.1.b.7,1,,,,
9/1/2022,0028,E.1.b.8,29,,,,
9/1/2022,0029,B.1.a,,,,,
9/1/2022,0029,B.1.b,,,,,
9/1/2022,0029,B.1.c,,,,,
9/1/2022,0029,B.4.e,,,,,
9/1/2022,0029,B.5.a,,,,,
9/1/2022,0029,B.5.b,,,,,
9/1/2022,0029,B.5.d,,,,,
9/1/2022,0029,B.8.b,3159,,,,
9/1/2022,0029,C.1.e,14229,16830,,,
9/1/2022,0029,C.1.f,15025,16788,,,
9/1/2022,0029,C.11.a,,,,,
9/1/2022,0029,C.11.a.1,,,,,
9/1/2022,0029,C.11.a.10,,,,,
9/1/2022,0029,C.11.a.11,,,,,
9/1/2022,0029,C.11.a.12,,,,,
9/1/2022,0029,C.11.a.2,,,,,
9/1/2022,0029,C.11.a.3,,,,,
9/1/2022,0029,C.11.a.4,,,,,
9/1/2022,0029,C.11.a.5,,,,,
9/1/2022,0029,C.11.a.6,,,,,
9/1/2022,0029,C.11.a.7,,,,,
9/1/2022,0029,C.11.a.8,,,,,
9/1/2022,0029,C.11.a.9,,,,,
9/1/2022,0029,C.11.b,,,,,
9/1/2022,0029,C.11.b.1,,,,,
9/1/2022,0029,C.11.b.2,,,,,
9/1/2022,0029,C.12.a,,,,,
9/1/2022,0029,C.12.a.1,,,,,
9/1/2022,0029,C.12.a.10,,,,,
9/1/2022,0029,C.12.a.11,,,,,
9/1/2022,0029,C.12.a.12,,,,,
9/1/2022,0029,C.12.a.2,,,,,
9/1/2022,0029,C.12.a.3,,,,,
9/1/2022,0029,C.12.a.4,,,,,
9/1/2022,0029,C.12.a.5,,,,,
9/1/2022,0029,C.12.a.6,,,,,
9/1/2022,0029,C.12.a.7,,,,,
9/1/2022,0029,C.12.a.8,,,,,
9/1/2022,0029,C.12.a.9,,,,,
9/1/2022,0029,C.12.b,,,,,
9/1/2022,0029,C.3.a,Y,,,,
9/1/2022,0029,C.3.b,,,,,
9/1/2022,0029,C.3.c,,,,,
9/1/2022,0029,C.3.d,,,,,
9/1/2022,0029,C.9.a,,,,,
9/1/2022,0029,C.9.b,1348,,Remove,,
9/1/2022,0029,C.9.c,14859,,Remove,,
9/1/2022,0029,C.9.d,,2987,Remove,,
9/1/2022,0029,E.1.a.1,,,,,
9/1/2022,0029,E.1.a.2,,,,,
9/1/2022,0029,E.1.a.3,1,,,,
9/1/2022,0029,E.1.a.4,,,,,
9/1/2022,0029,E.1.a.5,1,,,,
9/1/2022,0029,E.1.a.6,,,,,
9/1/2022,0029,E.1.a.7,,,,,
9/1/2022,0029,E.1.a.8,57,,,,
9/1/2022,0029,E.1.b.1,,,,,
9/1/2022,0029,E.1.b.2,,,,,
9/1/2022,0029,E.1.b.3,2,,,,
9/1/2022,0029,E.1.b.4,1,,,,
9/1/2022,0029,E.1.b.5,,,,,
9/1/2022,0029,E.1.b.6,,,,,
9/1/2022,0029,E.1.b.7,4,,,,
9/1/2022,0029,E.1.b.8,381,,,,
9/1/2022,0030,B.1.a,,,,,
9/1/2022,0030,B.1.b,,,,,
9/1/2022,0030,B.1.c,,,,,
9/1/2022,0030,B.4.e,,,,,
9/1/2022,0030,B.5.a,,,,,
9/1/2022,0030,B.5.b,,,,,
9/1/2022,0030,B.5.d,,,,,
9/1/2022,0030,B.8.b,3946,,,,
9/1/2022,0030,C.1.e,1527,1642,,,
9/1/2022,0030,C.1.f,1562,1616,,,
9/1/2022,0030,C.11.a,,,,,
9/1/2022,0030,C.11.a.1,,,,,
9/1/2022,0030,C.11.a.10,,,,,
9/1/2022,0030,C.11.a.11,,,,,
9/1/2022,0030,C.11.a.12,,,,,
9/1/2022,0030,C.11.a.2,,,,,
9/1/2022,0030,C.11.a.3,,,,,
9/1/2022,0030,C.11.a.4,,,,,
9/1/2022,0030,C.11.a.5,,,,,
9/1/2022,0030,C.11.a.6,,,,,
9/1/2022,0030,C.11.a.7,,,,,
9/1/2022,0030,C.11.a.8,,,,,
9/1/2022,0030,C.11.a.9,,,,,
9/1/2022,0030,C.11.b,,,,,
9/1/2022,0030,C.11.b.1,,,,,
9/1/2022,0030,C.11.b.2,,,,,
9/1/2022,0030,C.12.a,,,,,
9/1/2022,0030,C.12.a.1,,,,,
9/1/2022,0030,C.12.a.10,,,,,
9/1/2022,0030,C.12.a.11,,,,,
9/1/2022,0030,C.12.a.12,,,,,
9/1/2022,0030,C.12.a.2,,,,,
9/1/2022,0030,C.12.a.3,,,,,
9/1/2022,0030,C.12.a.4,,,,,
9/1/2022,0030,C.12.a.5,,,,,
9/1/2022,0030,C.12.a.6,,,,,
9/1/2022,0030,C.12.a.7,,,,,
9/1/2022,0030,C.12.a.8,,,,,
9/1/2022,0030,C.12.a.9,,,,,
9/1/2022,0030,C.12.b,,,,,
9/1/2022,0030,C.3.a,N,,,,
9/1/2022,0030,C.3.b,,,,,
9/1/2022,0030,C.3.c,,,,,
9/1/2022,0030,C.3.d,,,,,
9/1/2022,0030,C.9.a,,,,,
9/1/2022,0030,C.9.b,,,,,
9/1/2022,0030,C.9.c,,,,,
9/1/2022,0030,C.9.d,,,,,
9/1/2022,0030,E.1.a.1,,,,,
9/1/2022,0030,E.1.a.2,,,,,
9/1/2022,0030,E.1.a.3,,,,,
9/1/2022,0030,E.1.a.4,,,,,
9/1/2022,0030,E.1.a.5,,,,,
9/1/2022,0030,E.1.a.6,,,,,
9/1/2022,0030,E.1.a.7,,,,,
9/1/2022,0030,E.1.a.8,4,,,,
9/1/2022,0030,E.1.b.1,,,,,
9/1/2022,0030,E.1.b.2,,,,,
9/1/2022,0030,E.1.b.3,,,,,
9/1/2022,0030,E.1.b.4,,,,,
9/1/2022,0030,E.1.b.5,,,,,
9/1/2022,0030,E.1.b.6,,,,,
9/1/2022,0030,E.1.b.7,,,,,
9/1/2022,0030,E.1.b.8,39,,,,
9/1/2022,0032,B.1.a,,,,,
9/1/2022,0032,B.1.b,,,,,
9/1/2022,0032,B.1.c,,,,,
9/1/2022,0032,B.4.e,,,,,
9/1/2022,0032,B.5.a,,,,,
9/1/2022,0032,B.5.b,,,,,
9/1/2022,0032,B.5.d,,,,,
9/1/2022,0032,B.8.b,376,,,,
9/1/2022,0032,C.1.e,6261,6454,,,
9/1/2022,0032,C.1.f,6378,6463,,,
9/1/2022,0032,C.11.a,,,,,
9/1/2022,0032,C.11.a.1,,,,,
9/1/2022,0032,C.11.a.10,,,,,
9/1/2022,0032,C.11.a.11,,,,,
9/1/2022,0032,C.11.a.12,,,,,
9/1/2022,0032,C.11.a.2,,,,,
9/1/2022,0032,C.11.a.3,,,,,
9/1/2022,0032,C.11.a.4,,,,,
9/1/2022,0032,C.11.a.5,,,,,
9/1/2022,0032,C.11.a.6,,,,,
9/1/2022,0032,C.11.a.7,,,,,
9/1/2022,0032,C.11.a.8,,,,,
9/1/2022,0032,C.11.a.9,,,,,
9/1/2022,0032,C.11.b,,,,,
9/1/2022,0032,C.11.b.1,,,,,
9/1/2022,0032,C.11.b.2,,,,,
9/1/2022,0032,C.12.a,,,,,
9/1/2022,0032,C.12.a.1,,,,,
9/1/2022,0032,C.12.a.10,,,,,
9/1/2022,0032,C.12.a.11,,,,,
9/1/2022,0032,C.12.a.12,,,,,
9/1/2022,0032,C.12.a.2,,,,,
9/1/2022,0032,C.12.a.3,,,,,
9/1/2022,0032,C.12.a.4,,,,,
9/1/2022,0032,C.12.a.5,,,,,
9/1/2022,0032,C.12.a.6,,,,,
9/1/2022,0032,C.12.a.7,,,,,
9/1/2022,0032,C.12.a.8,,,,,
9/1/2022,0032,C.12.a.9,,,,,
9/1/2022,0032,C.12.b,,,,,
9/1/2022,0032,C.3.a,Y,,,,
9/1/2022,0032,C.3.b,,,,,
9/1/2022,0032,C.3.c,,,,,
9/1/2022,0032,C.3.d,,,,,
9/1/2022,0032,C.9.a,,,,,
9/1/2022,0032,C.9.b,657,,Remove,,
9/1/2022,0032,C.9.c,7830,,Remove,,
9/1/2022,0032,C.9.d,,1306,Remove,,
9/1/2022,0032,E.1.a.1,,,,,
9/1/2022,0032,E.1.a.2,,,,,
9/1/2022,0032,E.1.a.3,,,,,
9/1/2022,0032,E.1.a.4,,,,,
9/1/2022,0032,E.1.a.5,,,,,
9/1/2022,0032,E.1.a.6,,,,,
9/1/2022,0032,E.1.a.7,,,,,
9/1/2022,0032,E.1.a.8,13,,,,
9/1/2022,0032,E.1.b.1,,,,,
9/1/2022,0032,E.1.b.2,1,,,,
9/1/2022,0032,E.1.b.3,1,,,,
9/1/2022,0032,E.1.b.4,1,,,,
9/1/2022,0032,E.1.b.5,,,,,
9/1/2022,0032,E.1.b.6,,,,,
9/1/2022,0032,E.1.b.7,,,,,
9/1/2022,0032,E.1.b.8,123,,,,
9/1/2022,0033,B.1.a,,,,,
9/1/2022,0033,B.1.b,,,,,
9/1/2022,0033,B.1.c,,,,,
9/1/2022,0033,B.4.e,,,,,
9/1/2022,0033,B.5.a,,,,,
9/1/2022,0033,B.5.b,,,,,
9/1/2022,0033,B.5.d,,,,,
9/1/2022,0033,B.8.b,35,,,,
9/1/2022,0033,C.1.e,1997,2124,,,
9/1/2022,0033,C.1.f,2793,2833,,,
9/1/2022,0033,C.11.a,,,,,
9/1/2022,0033,C.11.a.1,,,,,
9/1/2022,0033,C.11.a.10,,,,,
9/1/2022,0033,C.11.a.11,,,,,
9/1/2022,0033,C.11.a.12,,,,,
9/1/2022,0033,C.11.a.2,,,,,
9/1/2022,0033,C.11.a.3,,,,,
9/1/2022,0033,C.11.a.4,,,,,
9/1/2022,0033,C.11.a.5,,,,,
9/1/2022,0033,C.11.a.6,,,,,
9/1/2022,0033,C.11.a.7,,,,,
9/1/2022,0033,C.11.a.8,,,,,
9/1/2022,0033,C.11.a.9,,,,,
9/1/2022,0033,C.11.b,,,,,
9/1/2022,0033,C.11.b.1,,,,,
9/1/2022,0033,C.11.b.2,,,,,
9/1/2022,0033,C.12.a,,,,,
9/1/2022,0033,C.12.a.1,,,,,
9/1/2022,0033,C.12.a.10,,,,,
9/1/2022,0033,C.12.a.11,,,,,
9/1/2022,0033,C.12.a.12,,,,,
9/1/2022,0033,C.12.a.2,,,,,
9/1/2022,0033,C.12.a.3,,,,,
9/1/2022,0033,C.12.a.4,,,,,
9/1/2022,0033,C.12.a.5,,,,,
9/1/2022,0033,C.12.a.6,,,,,
9/1/2022,0033,C.12.a.7,,,,,
9/1/2022,0033,C.12.a.8,,,,,
9/1/2022,0033,C.12.a.9,,,,,
9/1/2022,0033,C.12.b,,,,,
9/1/2022,0033,C.3.a,Y,,,,
9/1/2022,0033,C.3.b,,,,,
9/1/2022,0033,C.3.c,,,,,
9/1/2022,0033,C.3.d,,,,,
9/1/2022,0033,C.9.a,,,,,
9/1/2022,0033,C.9.b,150,,Remove,,
9/1/2022,0033,C.9.c,2291,,Remove,,
9/1/2022,0033,C.9.d,,,,,
9/1/2022,0033,E.1.a.1,,,,,
9/1/2022,0033,E.1.a.2,,,,,
9/1/2022,0033,E.1.a.3,,,,,
9/1/2022,0033,E.1.a.4,,,,,
9/1/2022,0033,E.1.a.5,,,,,
9/1/2022,0033,E.1.a.6,,,,,
9/1/2022,0033,E.1.a.7,,,,,
9/1/2022,0033,E.1.a.8,2,,,,
9/1/2022,0033,E.1.b.1,,,,,
9/1/2022,0033,E.1.b.2,,,,,
9/1/2022,0033,E.1.b.3,1,,,,
9/1/2022,0033,E.1.b.4,,,,,
9/1/2022,0033,E.1.b.5,,,,,
9/1/2022,0033,E.1.b.6,,,,,
9/1/2022,0033,E.1.b.7,,,,,
9/1/2022,0033,E.1.b.8,43,,,,
9/1/2022,0036,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0036,B.1.b,4.630 CP 454,,,,
9/1/2022,0036,B.1.c,213.03.0029,,,,
9/1/2022,0036,B.4.e,,,,,
9/1/2022,0036,B.5.a,2180,2310,,,
9/1/2022,0036,B.5.b,,,,,
9/1/2022,0036,B.5.d,3692,3876,,,
9/1/2022,0036,B.8.b,,,,,
